date,open,high,low,close
2026-09-01,360.8999938964844,362.70001220703125,352.9599914550781,356.0899963378906
2026-09-02,360.4100036621094,360.6199951171875,349.9200134277344,357.010009765625
2026-09-03,365.82000732421875,384.0400085449219,365.82000732421875,376.3699951171875
2026-09-04,362.07000732421875,364.69000244140625,351.32000732421875,354.0799865722656
2026-09-08,357.1000061035156,370.0,355.75,368.1600036621094
2026-09-09,368.25,375.44000244140625,366.0,367.80999755859375
2026-09-10,360.6000061035156,369.2099914550781,357.67999267578125,363.55999755859375
2026-09-11,364.20001220703125,368.6600036621094,361.6000061035156,365.44000244140625
2026-09-14,359.7799987792969,367.7300109863281,357.0400085449219,358.9700012207031
2026-09-15,358.75,362.3900146484375,354.04998779296875,356.5799865722656
2026-09-16,357.92999267578125,365.1000061035156,354.8900146484375,358.0799865722656
2026-09-17,367.4800109863281,374.1199951171875,363.2200012207031,366.20001220703125
2026-09-18,369.0,370.8999938964844,360.75,364.2699890136719
2026-09-21,371.6400146484375,378.3599853515625,371.1000061035156,375.29998779296875
