date,open,high,low,close
2026-08-24,550.2000122070312,561.4199829101562,546.2999877929688,559.02001953125
2026-08-25,563.8800048828125,570.7999877929688,561.4000244140625,570.0499877929688
2026-08-26,590.3099975585938,593.3400268554688,561.8800048828125,576.1400146484375
2026-08-27,576.47998046875,588.3900146484375,567.6199951171875,571.0999755859375
2026-08-28,571.5499877929688,589.1900024414062,571.0,578.02001953125
2026-08-31,577.6300048828125,578.6799926757812,569.1400146484375,572.3400268554688
2026-09-01,558.3499755859375,584.9500122070312,556.0999755859375,578.5399780273438
2026-09-02,578.7899780273438,600.3800048828125,577.0,592.8499755859375
2026-09-03,604.489990234375,619.4600219726562,604.3499755859375,610.6799926757812
2026-09-04,612.3499755859375,617.4600219726562,605.27001953125,616.77001953125
2026-09-08,616.2100219726562,624.7999877929688,609.739990234375,613.47998046875
2026-09-09,648.6400146484375,657.8599853515625,638.5599975585938,653.6900024414062
2026-09-10,653.7100219726562,663.5,642.1400146484375,644.3800048828125
2026-09-11,653.510009765625,664.239990234375,646.2000122070312,648.030029296875
2026-09-14,657.8300170898438,668.5999755859375,649.219970703125,665.5999755859375
2026-09-15,659.2999877929688,678.8699951171875,656.2000122070312,670.239990234375
2026-09-16,679.9099731445312,685.3099975585938,671.9099731445312,673.3099975585938
2026-09-17,682.4400024414062,683.2000122070312,667.0499877929688,682.3099975585938
2026-09-18,688.6199951171875,690.1500244140625,660.7999877929688,665.75
2026-09-21,680.3800048828125,753.0,679.5999755859375,741.2449951171875
