date,open,high,low,close
2026-05-22,306.1199951171875,311.3999938964844,305.8399963378906,308.82000732421875
2026-05-26,309.55999755859375,311.82000732421875,307.6700134277344,308.3299865722656
2026-05-27,308.3299865722656,313.260009765625,308.29998779296875,310.8500061035156
2026-05-28,310.67999267578125,312.79998779296875,309.57000732421875,312.510009765625
2026-05-29,311.7799987792969,315.0,309.5299987792969,312.05999755859375
2026-06-01,309.6300048828125,310.94000244140625,305.0199890136719,306.30999755859375
2026-06-02,307.4599914550781,315.45001220703125,306.69000244140625,315.20001220703125
2026-06-03,314.17999267578125,316.94000244140625,308.8500061035156,310.260009765625
2026-06-04,313.2300109863281,313.5400085449219,309.6499938964844,311.2300109863281
2026-06-05,312.8599853515625,315.1700134277344,307.1499938964844,307.3399963378906
2026-06-08,308.739990234375,317.3999938964844,301.1700134277344,301.5400085449219
2026-06-09,300.2799987792969,300.75,287.7799987792969,290.54998779296875
2026-06-10,290.739990234375,294.75,287.3800048828125,291.5799865722656
2026-06-11,293.7200012207031,297.0,289.5899963378906,295.6300048828125
2026-06-12,296.0299987792969,297.1400146484375,289.6199951171875,291.1300048828125
2026-06-15,294.1199951171875,297.7799987792969,291.70001220703125,296.4200134277344
2026-06-16,295.25,300.4800109863281,293.9700012207031,299.239990234375
2026-06-17,300.8500061035156,302.07000732421875,294.3599853515625,295.95001220703125
2026-06-18,298.1099853515625,300.57000732421875,295.6199951171875,298.010009765625
2026-06-22,297.30999755859375,302.4200134277344,296.760009765625,297.010009765625
2026-06-23,297.5400085449219,301.6400146484375,294.17999267578125,294.29998779296875
2026-06-24,295.3599853515625,299.70001220703125,292.94000244140625,293.0799865722656
2026-06-25,287.3999938964844,288.79998779296875,273.75,275.1499938964844
2026-06-26,275.0,285.95001220703125,274.2099914550781,283.7799987792969
2026-06-29,286.7300109863281,288.3699951171875,279.8500061035156,281.739990234375
2026-06-30,281.1700134277344,289.94000244140625,280.70001220703125,289.3599853515625
2026-07-01,293.44000244140625,296.5899963378906,289.20001220703125,294.3800048828125
2026-07-02,294.1199951171875,309.4200134277344,293.67999267578125,308.6300048828125
2026-07-06,307.3599853515625,314.20001220703125,307.0,312.6600036621094
2026-07-07,315.2900085449219,315.4800109863281,310.1499938964844,310.6600036621094
2026-07-08,311.9100036621094,314.82000732421875,307.04998779296875,313.3900146484375
2026-07-09,310.510009765625,316.5299987792969,308.1600036621094,316.2200012207031
2026-07-10,314.7200012207031,316.9100036621094,312.1700134277344,315.32000732421875
2026-07-13,317.0199890136719,323.45001220703125,315.7799987792969,317.30999755859375
2026-07-14,313.760009765625,316.19000244140625,311.9100036621094,314.8599853515625
2026-07-15,317.6199951171875,328.7300109863281,317.32000732421875,327.5
