ts_ms,open,high,low,close
1780501500000,755.224,755.55,754.79,755.221
1780502400000,755.2,755.465,754.98,755.27
1780503300000,755.281,755.281,753.87,754.317
1780504200000,754.312,754.62,753.59,754.052
1780505100000,754.055,755.17,754.055,755.082
1780506000000,755.11,755.18,754.07,754.273
1780506900000,754.274,754.66,753.99,754.647
1780507800000,754.647,755.4,754.22,755.213
1780508700000,755.216,755.76,755.08,755.575
1780509600000,755.56,755.61,755.15,755.31
1780510500000,755.301,756.03,754.99,755.962
1780511400000,755.966,756.05,755.53,755.716
1780512300000,755.717,755.86,755.49,755.585
1780513200000,755.585,755.585,754.73,755.023
1780514100000,755.028,755.44,754.61,754.83
1780515000000,754.828,755.48,754.62,755.338
1780515900000,755.29,755.45,753.91,754.17
1780516800000,754.018,754.306,753.74,753.847
1780517700000,753.835,753.835,752.4,752.975
1780518600000,752.976,752.988,751.489,751.505
1780519500000,751.505,752,751.309,751.849
1780520400000,751.851,752.233,751.04,751.221
1780521300000,751.203,751.594,750.917,750.932
1780522200000,750.925,750.926,749.917,750.347
1780523100000,750.348,750.7,750.055,750.683
1780524000000,750.72,751.531,750.637,751.077
1780524900000,751.076,751.076,750.409,750.892
1780525800000,750.876,751.166,750.59,750.746
1780526700000,750.748,751.552,750.23,751.385
1780527600000,751.398,751.473,750.571,750.792
1780528500000,750.794,750.843,750.296,750.559
1780529400000,750.575,750.79,750.076,750.166
1780530300000,750.17,750.866,750.041,750.505
1780531200000,750.68,751.58,750.496,751.14
1780532100000,751.27,751.66,750.9,751.31
1780533000000,751.35,752.11,751.31,751.92
1780533900000,751.85,751.94,751.54,751.94
1780534800000,751.97,752.38,751.89,752.26
1780535700000,752.22,752.22,751.58,751.88
1780536600000,751.92,752.33,751.66,751.68
1780537500000,751.73,751.73,751,751.24
1780538400000,751.33,751.38,750.66,750.66
1780539300000,750.6,751.02,750.07,750.83
1780540200000,750.69,750.94,750.49,750.8
1780541100000,750.83,751.35,750.76,750.8
1780542000000,750.81,751.31,750.73,751.11
1780542900000,751.18,751.53,751.17,751.51
1780543800000,751.56,751.74,751.22,751.33
1780544700000,751.29,751.55,751.13,751.55
1780545600000,751.55,751.84,751.48,751.81
1780546500000,751.9,751.96,751.69,751.78
1780547400000,751.85,752.04,751.7,751.94
1780548300000,751.99,751.99,751.75,751.86
1780549200000,751.81,751.81,751.14,751.15
1780550100000,751.42,751.69,751.21,751.33
1780551000000,751.25,751.75,751.23,751.75
1780551900000,751.67,751.71,751.24,751.61
1780552800000,751.59,751.97,751.53,751.74
1780553700000,751.78,751.8,751.46,751.76
1780554600000,751.81,752.33,751.63,752.33
1780555500000,752.24,752.53,752.05,752.51
1780556400000,752.53,753.01,752.31,752.91
1780557300000,752.8,752.83,752.31,752.82
1780558200000,752.8,752.99,752.6,752.62
1780559100000,752.61,752.76,752.5,752.62
1780560000000,750.859,752.63,750.859,751.62
1780560900000,751.613,751.838,751.017,751.575
1780561800000,751.65,752.14,751.531,751.653
1780562700000,751.652,751.796,751.112,751.32
1780563600000,751.319,751.319,750.624,750.642
1780564500000,750.637,751.352,750.552,751.306
