ts_ms,open,high,low,close
1785214800000,194.08,194.39,194.07,194.1
1785215700000,194.06,194.14,193.8,193.86
1785216600000,193.87,193.87,193.44,193.65
1785217500000,193.65,193.68,193.07,193.12
1785218400000,193.13,193.21,193,193.1
1785219300000,193.14,193.72,193.03,193.56
1785220200000,193.6,193.98,193.3,193.86
1785221100000,193.87,194.08,193.7,193.92
1785222000000,194,194.2,193.91,194.13
1785222900000,194.14,194.28,193.9,193.97
1785223800000,193.97,194,193.63,193.74
1785224700000,193.7,194.06,193.56,193.89
1785225600000,193.8,195.714,193.262,193.91
1785226500000,193.87,194.371,193.257,194.27
1785227400000,194.65,195.067,194.179,194.65
1785228300000,194.906,194.906,194.439,194.469
1785229200000,194.29,194.549,194.084,194.44
1785230100000,194.24,194.682,194.185,194.39
1785231000000,194.41,194.674,194.41,194.64
1785231900000,194.45,194.56,194.357,194.46
1785232800000,194.66,194.722,194.358,194.58
1785233700000,194.7,194.711,194.306,194.41
1785234600000,194.81,194.815,193.778,193.85
1785235500000,194.5,194.525,193.929,194.5
1785236400000,194.53,194.548,194.148,194.3
1785237300000,194.65,195.121,194.314,194.8
1785238200000,194.59,194.75,194.058,194.36
1785239100000,194.35,195.67,194.294,195.67
1785240000000,195.64,195.93,195.519,195.9
1785240900000,195.61,196.035,195.522,195.9
1785241800000,195.61,195.991,195.41,195.91
1785242700000,195.75,195.953,195.35,195.5
1785243600000,195.55,196.211,195.23,195.93
1785244500000,195.8,196.16,194.186,194.52
1785245400000,194.95,195.4,193.61,194.25
1785246300000,194.28,194.46,192.8,193.65
1785247200000,193.62,195.18,193.58,193.915
1785248100000,193.94,194.18,192.76,194.11
1785249000000,194.11,196.33,193.95,196.025
1785249900000,196.01,197.6,195.74,196.79
1785250800000,196.77,197.09,195.87,196.51
1785251700000,196.47,197.86,196.28,196.71
1785252600000,196.72,197.89,196.46,197.76
1785253500000,197.78,198.61,197.695,198.32
1785254400000,198.39,198.69,197.44,197.68
1785255300000,197.74,198.15,197.25,197.3
1785256200000,197.21,197.81,196.61,197.665
1785257100000,197.703,198.24,197.35,198.061
1785258000000,198,198.19,197.14,197.61
1785258900000,197.61,198.23,197.54,197.73
1785259800000,197.68,198.09,197.265,197.33
1785260700000,197.38,197.42,196.68,197.09
1785261600000,197.14,197.39,196.76,196.91
1785262500000,196.88,197.18,196.66,196.695
1785263400000,196.72,197.35,196.53,196.915
1785264300000,197.06,197.4,196.85,197.085
1785265200000,197.08,197.73,197.08,197.595
1785266100000,197.56,198.02,197.31,197.92
1785267000000,197.93,198,197,197.11
1785267900000,197.16,198.14,196.8,197.04
1785268800000,196.91,197.007,196.051,196.79
1785269700000,196.88,197.563,196.678,197.56
1785270600000,197.03,197.487,197.03,197.18
1785271500000,197.05,197.263,196.906,197.25
1785272400000,197.21,197.235,197.07,197.09
1785273300000,197.01,197.092,196.867,197
1785274200000,196.92,197.085,196.885,196.99
1785275100000,197.045,197.065,196.915,196.915
1785276000000,197.09,197.23,196.85,196.9
1785276900000,196.86,196.959,196.58,196.7
1785277800000,196.5,196.812,196.473,196.49
1785278700000,196.2,196.535,195.5,195.5
1785279600000,195.45,195.878,195.082,195.31
1785280500000,195.5,196,195.401,195.73
1785281400000,195.77,196.708,195.685,196.46
1785282300000,196.9,197.687,196.717,197.67
1785283200000,197.62,198.6,197.41,198.14
1785284100000,198.19,198.32,197.36,197.65
1785285000000,197.69,197.69,196.76,197.5
1785285900000,197.55,197.61,197.09,197.14
1785286800000,197.12,197.32,196.17,196.33
1785287700000,196.22,196.91,196.05,196.65
1785288600000,196.62,196.75,196.11,196.14
1785289500000,196.13,196.15,194.99,195.15
1785290400000,195.15,196.02,195.04,195.78
1785291300000,195.75,196.37,195.37,196.33
1785292200000,196.38,196.62,196.17,196.42
1785293100000,196.48,196.48,195.78,195.99
1785294000000,196,196.5,195.52,196.13
1785294900000,196.06,196.14,195.48,195.54
1785295800000,195.46,195.6,195.24,195.47
1785296700000,195.46,195.55,194.74,194.91
1785297600000,194.92,195.17,194.6,194.78
1785298500000,194.81,194.81,194.21,194.46
1785299400000,194.49,194.65,194.09,194.3
1785300300000,194.29,194.97,194.1,194.91
1785301200000,194.93,195.68,194.66,195.65
1785302100000,195.62,195.92,195.21,195.88
1785303000000,195.84,196.12,195.6,195.83
1785303900000,195.81,195.96,195.13,195.22
1785304800000,195.22,195.24,194.57,194.99
1785305700000,195,195.42,194.85,195.35
1785306600000,195.36,196.23,195.36,196.19
1785307500000,196.12,196.74,196.12,196.58
1785308400000,196.56,196.84,196.32,196.67
1785309300000,196.67,196.92,196.56,196.92
1785310200000,196.9,197.01,196.51,196.52
1785311100000,196.54,196.54,196.14,196.45
1785312000000,196.38,197.401,195.754,196.38
1785312900000,195.69,196.138,195.658,195.69
1785313800000,195.951,196.52,195.86,196.37
1785314700000,196.37,196.802,196.153,196.351
1785315600000,197.16,197.4,196.35,197.4
1785316500000,197.42,197.489,197.19,197.42
1785317400000,197.78,197.833,197.187,197.78
1785318300000,198.06,198.168,197.768,198.06
1785319200000,197.84,198.23,197.751,197.85
1785320100000,197.51,197.854,197.495,197.51
1785321000000,197.35,197.743,197.175,197.35
1785321900000,197.175,197.175,196.855,196.88
1785322800000,197.01,197.472,196.764,197.46
1785323700000,197.43,197.675,197.367,197.65
1785324600000,197.44,197.55,197.198,197.55
1785325500000,197.29,197.49,197.141,197.43
1785326400000,197.25,197.475,196.99,196.99
1785327300000,196.51,197.026,196.364,196.39
1785328200000,196.34,196.862,196.313,196.86
1785329100000,196.86,197.091,196.837,197.07
1785330000000,196.901,196.933,196.387,196.387
1785330900000,196.68,196.68,194.966,195.11
1785331800000,195.85,197.07,194.89,196.41
1785332700000,196.345,196.54,192.69,193.365
1785333600000,193.36,193.64,191.21,191.78
1785334500000,191.82,192.475,190.935,191.627
1785335400000,191.7,192.3,190.96,191.12
1785336300000,191.09,192.63,191.02,192.495
1785337200000,192.5,193.17,192.16,192.4
1785338100000,192.399,193.11,192.23,192.391
1785339000000,192.35,192.57,191.64,191.769
1785339900000,191.73,192.12,191.43,191.85
1785340800000,191.89,192.12,190.8,190.93
1785341700000,190.94,191.69,190.69,191.6
1785342600000,191.578,191.98,191.29,191.64
1785343500000,191.63,192.17,191.5,191.98
1785344400000,191.99,192.95,191.85,192.935
1785345300000,192.96,193.07,192.14,192.16
1785346200000,192.12,192.325,191.76,192.05
1785347100000,192.06,192.54,191.71,192.288
1785348000000,192.29,194.04,192.29,192.776
1785348900000,192.83,193.31,192.415,193.17
1785349800000,193.22,195.55,192.76,195.45
1785350700000,195.4,196.17,195.24,195.91
1785351600000,195.906,196.31,194.2,194.845
1785352500000,194.9,195.14,192.565,193.38
1785353400000,193.42,193.71,191.05,191.47
1785354300000,191.47,192.29,190.035,190.06
1785355200000,190.228,190.275,189.107,189.808
1785356100000,189.89,189.973,188.89,189.11
1785357000000,189.17,189.835,189.04,189.7
1785357900000,189.92,189.99,189.63,189.73
1785358800000,189.98,190.05,189.655,190.05
1785359700000,190.02,190.11,189.594,190.11
1785360600000,189.49,190.048,189.081,189.16
1785361500000,189.1,189.3,188.813,189.24
1785362400000,189.59,191.517,189.245,191.46
1785363300000,190.85,192.063,190.85,191.51
1785364200000,191.67,191.767,191.216,191.36
1785365100000,190.95,191.35,190.859,190.95
1785366000000,191.01,191.245,190.946,191.1
1785366900000,191.39,191.504,191.125,191.45
1785367800000,191.69,191.753,191.32,191.71
1785368700000,191.5,191.702,191.102,191.27
1785369600000,191.61,191.97,190.91,191.85
1785370500000,191.81,192.01,191.48,191.93
1785371400000,191.93,192.07,190.96,191.07
1785372300000,191.1,191.47,190.91,191.28
1785373200000,191.29,192.09,191.29,191.66
1785374100000,191.71,192.49,191.59,192.41
1785375000000,192.4,193.41,192.4,192.9
1785375900000,192.86,193.11,192.73,192.78
1785376800000,192.75,192.82,192.37,192.51
1785377700000,192.45,192.48,191.79,191.89
1785378600000,191.84,192,191.62,191.9
1785379500000,191.95,192.14,191.38,191.41
1785380400000,191.42,191.62,191,191.06
1785381300000,191.06,191.19,190.67,191
1785382200000,191,191.4,190.79,191.12
1785383100000,191.13,191.6,191.12,191.23
1785384000000,191.32,191.39,190.9,191
1785384900000,191.01,191.58,190.86,191.51
1785385800000,191.52,191.67,190.91,190.99
1785386700000,191,191.21,190.47,190.66
1785387600000,190.64,190.71,190.38,190.71
1785388500000,190.68,191.39,190.66,191.2
1785389400000,191.17,191.61,191.05,191.61
1785390300000,191.59,191.76,191.35,191.47
1785391200000,191.49,191.93,191.39,191.84
1785392100000,191.87,191.97,191.57,191.81
1785393000000,191.79,191.8,191.37,191.39
1785393900000,191.36,191.49,191.14,191.22
1785394800000,191.2,191.86,191.19,191.67
1785395700000,191.66,191.74,191.02,191.11
1785396600000,191.06,191.2,190.49,191.14
1785397500000,191.15,191.27,190.83,190.84
1785398400000,191.27,191.27,190.168,190.94
1785399300000,190.85,191.595,190.85,191.47
1785400200000,191.65,191.8,191.404,191.8
1785401100000,191.661,191.855,191.453,191.6
1785402000000,192,192.186,191.556,192
1785402900000,192.187,192.674,192.09,192.456
1785403800000,192.41,192.627,192.085,192.24
1785404700000,192.153,192.184,191.682,191.682
1785405600000,191.681,191.96,191.499,191.8
1785406500000,192.63,192.679,191.8,192.63
1785407400000,192.79,192.8,192.485,192.75
1785408300000,192.69,192.8,192.348,192.43
1785409200000,192.62,193.119,192.367,192.91
1785410100000,193.15,193.39,192.92,193.39
1785411000000,193.35,193.44,192.9,193.4
1785411900000,193.44,193.634,193.353,193.46
1785412800000,193.3,194.298,193.16,194.15
1785413700000,194.224,194.233,193.475,193.619
1785414600000,193.62,194.148,193.577,193.812
1785415500000,193.76,194.21,193.679,194.1
1785416400000,194.42,194.597,194.117,194.2
1785417300000,194.3,194.398,193,193.56
1785418200000,193.375,193.43,191.51,192.45
1785419100000,192.478,195.61,192.39,195.52
1785420000000,195.525,196.4,194.945,195.789
1785420900000,195.81,197.16,195.29,196.81
1785421800000,196.77,197.24,195.915,195.97
1785422700000,195.95,195.982,194.24,194.84
1785423600000,194.84,195.32,194.045,194.307
1785424500000,194.308,194.51,193.43,193.51
1785425400000,193.5,193.58,192.83,193.16
1785426300000,193.2,193.52,192.75,193.15
1785427200000,193.12,194.365,192.84,194.21
1785428100000,194.25,194.3,193.69,193.81
1785429000000,193.815,194.01,192.7,192.88
1785429900000,192.87,193.56,192.86,193.42
1785430800000,193.4,194.01,193.4,193.525
1785431700000,193.5,193.99,193.45,193.65
1785432600000,193.625,193.78,193.06,193.662
1785433500000,193.66,194.04,193.57,193.743
