ts_ms,open,high,low,close
1787722200000,309.15,309.25,309.09,309.2
1787723100000,309.19,309.3,309.16,309.3
1787724000000,309.22,309.33,309.05,309.22
1787724900000,309.24,309.36,309.05,309.21
1787725800000,309.19,309.31,309.14,309.3
1787726700000,309.3,309.64,309.29,309.54
1787727600000,309.38,309.48,309.32,309.44
1787728500000,309.46,309.56,309.19,309.4
1787729400000,309.37,309.39,309.31,309.37
1787730300000,309.39,309.46,309.19,309.2
1787731200000,309.87,309.89,309.257,309.89
1787732100000,309.67,309.7,309.645,309.645
1787733000000,309.54,309.7,309.54,309.62
1787733900000,309.7,309.725,309.7,309.725
1787734800000,309.725,309.725,309.585,309.585
1787735700000,309.585,309.585,309.525,309.525
1787736600000,309.525,309.565,309.35,309.355
1787737500000,309.355,309.355,309.355,309.355
1787738400000,309.355,309.538,309.355,309.477
1787739300000,309.476,309.476,309.475,309.475
1787740200000,309.475,309.475,309.475,309.475
1787741100000,309.475,309.475,309.475,309.475
1787742000000,309.475,309.475,309.335,309.474
1787742900000,309.66,309.805,309.474,309.66
1787743800000,309.611,309.823,309.61,309.746
1787744700000,309.745,309.955,309.735,309.81
1787745600000,309.9,310.459,309.805,310.45
1787746500000,310.41,310.47,310.342,310.4
1787747400000,310.32,310.56,310.14,310.56
1787748300000,310.6,310.76,310.34,310.73
1787749200000,310.329,310.529,309.788,310.2
1787750100000,310.12,310.319,309.48,309.48
1787751000000,310.28,311.67,308.84,311.365
1787751900000,311.365,312.68,311.08,312.495
1787752800000,312.475,313.41,311.72,312.834
1787753700000,312.83,313.27,311.795,311.795
1787754600000,311.8,312.56,311.665,312.5
1787755500000,312.48,312.86,312.125,312.805
1787756400000,312.825,313.45,312.485,313.065
1787757300000,313.045,313.19,312.54,312.563
1787758200000,312.556,313.49,312.18,313.423
1787759100000,313.435,313.61,312.84,312.9
1787760000000,312.895,313.96,312.38,313.42
1787760900000,313.44,313.605,313.16,313.306
1787761800000,313.26,313.48,312.505,312.694
1787762700000,312.74,313.21,312.615,313.04
1787763600000,312.985,313.095,312.535,312.61
1787764500000,312.63,313.28,312.616,313.135
1787765400000,313.159,313.25,312.65,312.781
1787766300000,312.782,313.11,312.705,312.939
1787767200000,312.96,313.155,312.815,312.825
1787768100000,312.8,313.17,312.75,313.105
1787769000000,313,313.695,312.96,313.695
1787769900000,313.695,315.09,313.67,314.577
1787770800000,314.574,315.25,314.445,315.07
1787771700000,315.08,315.22,314.835,314.909
1787772600000,314.845,315.43,314.708,315.25
1787773500000,315.235,315.315,313.18,313.475
1787774400000,313.45,314.01,313.207,314.01
1787775300000,313.782,314.277,313.403,313.55
1787776200000,313.55,313.623,313.415,313.415
1787777100000,313.28,313.415,313.058,313.28
1787778000000,312.99,313.35,311.33,311.88
1787778900000,312.14,312.729,312.041,312.37
1787779800000,312.06,312.459,311.754,311.86
1787780700000,311.915,311.93,310.964,310.964
1787781600000,310.98,311.48,310.74,311.47
1787782500000,311.47,311.51,311.426,311.51
1787783400000,311.46,312.223,311.46,312.001
1787784300000,312.01,312.161,311.751,312.01
1787785200000,312.05,312.241,311.76,311.76
1787786100000,311.74,311.875,311.7,311.74
1787787000000,311.71,311.999,311.71,311.71
1787787900000,311.63,311.825,311.62,311.77
1787788800000,312.2,312.21,311.826,312.05
1787789700000,312.04,312.07,311.59,311.66
1787790600000,311.64,311.82,311.05,311.2
1787791500000,311.1,311.18,310.75,310.98
1787792400000,311,311.13,310.66,310.82
1787793300000,310.86,311.04,310.72,310.86
1787794200000,310.93,311.01,310.59,310.61
1787795100000,310.62,310.91,310.49,310.58
1787796000000,310.7,310.95,310.5,310.9
1787796900000,310.93,311.02,310.73,310.96
1787797800000,310.96,311.12,310.87,311.12
1787798700000,311.14,311.22,310.91,311.04
1787799600000,311.01,311.23,310.9,311
1787800500000,311.06,311.21,310.91,310.91
1787801400000,310.93,311.05,310.85,310.91
1787802300000,310.91,311.11,310.82,310.96
1787803200000,310.98,311.31,310.91,311.31
1787804100000,311.3,311.37,311.2,311.27
1787805000000,311.29,311.29,311.02,311.06
1787805900000,311.08,311.12,311,311.02
1787806800000,310.99,311.01,310.55,310.9
1787807700000,310.89,310.89,310.49,310.63
1787808600000,310.6,310.71,310.45,310.51
1787809500000,310.51,310.67,310.26,310.53
1787810400000,310.57,310.71,310.19,310.45
1787811300000,310.37,310.69,310.35,310.69
1787812200000,310.67,310.74,310.56,310.73
1787813100000,310.73,310.83,310.55,310.63
1787814000000,310.66,310.85,310.5,310.62
1787814900000,310.71,310.74,310.57,310.66
1787815800000,310.61,310.87,310.61,310.73
1787816700000,310.72,310.86,310.64,310.86
1787817600000,310.52,311.698,310.51,310.86
1787818500000,310.63,310.8,310.63,310.63
1787819400000,310.63,310.64,310.573,310.63
1787820300000,310.51,310.63,310.165,310.51
1787821200000,310.26,310.342,309.853,310
1787822100000,310.01,310.315,309.939,310.1
