ts_ms,open,high,low,close
1788177600000,344.21,344.292,343.836,343.99
1788178500000,343.92,344.265,343.78,343.78
1788179400000,344.084,344.125,343.617,343.693
1788180300000,343.86,344.172,343.695,343.86
1788181200000,344.173,344.519,344.105,344.487
1788182100000,344.5,345.293,343.623,345.22
1788183000000,344.06,344.25,340.49,340.54
1788183900000,340.55,341.44,340.19,340.372
1788184800000,340.32,340.375,337.31,337.485
1788185700000,337.565,338.43,337.165,337.555
1788186600000,337.47,338.332,337.375,338.08
1788187500000,338.075,338.152,337.44,338.065
1788188400000,338.03,338.894,337.756,338.76
1788189300000,338.75,339.08,338.5,338.56
1788190200000,338.62,338.824,337.94,338.55
1788191100000,338.56,338.835,338.09,338.145
1788192000000,338.146,338.62,337.86,338.601
1788192900000,338.599,338.61,337.925,338.308
1788193800000,338.365,338.365,337.89,338
1788194700000,337.935,338.645,337.89,338.42
1788195600000,338.45,338.785,338.16,338.77
1788196500000,338.725,338.92,338.342,338.37
1788197400000,338.355,338.739,338.18,338.7
1788198300000,338.66,338.9,338.34,338.34
1788199200000,338.34,338.71,338.06,338.46
1788200100000,338.51,338.755,338.035,338.035
1788201000000,338.047,338.179,337.75,337.928
1788201900000,337.96,338.405,337.934,338.24
1788202800000,338.195,338.94,338.105,338.8
1788203700000,338.815,338.815,338.32,338.63
1788204600000,338.525,339.19,338.35,339.01
1788205500000,338.99,341.4,338.79,339.17
1788206400000,339.311,339.775,339.303,339.646
1788207300000,339.69,339.769,339.406,339.76
1788208200000,339.82,339.923,339.503,339.87
1788209100000,339.81,339.859,339.74,339.81
1788210000000,339.76,339.97,339.726,339.855
1788210900000,339.88,339.935,339.82,339.88
1788211800000,339.899,339.915,339.838,339.85
1788212700000,339.95,340.256,339.85,339.95
1788213600000,340.02,340.09,339.915,340.08
1788214500000,340.12,340.131,340,340.01
1788215400000,340.033,340.115,340.025,340.091
1788216300000,340.089,340.124,339.96,339.975
1788217200000,339.975,339.975,339.853,339.91
1788218100000,339.91,339.91,339.84,339.873
1788219000000,339.871,339.94,339.86,339.865
1788219900000,339.865,339.865,339.625,339.625
1788220800000,339.38,340.05,339.34,339.41
1788221700000,339.45,339.7,339.36,339.64
1788222600000,339.63,339.77,339.52,339.74
1788223500000,339.71,339.84,339.66,339.72
1788224400000,339.75,339.81,339.57,339.71
1788225300000,339.7,339.7,339.42,339.53
1788226200000,339.55,339.79,339.52,339.71
1788227100000,339.67,339.8,339.5,339.6
1788228000000,339.64,339.78,339.57,339.6
1788228900000,339.65,339.69,339.5,339.6
1788229800000,339.6,339.64,339.35,339.35
1788230700000,339.41,339.5,339.41,339.49
1788231600000,339.49,339.51,339.28,339.45
1788232500000,339.4,339.51,339.36,339.45
1788233400000,339.45,339.5,339.43,339.47
1788234300000,339.47,339.65,339.46,339.61
1788235200000,339.63,339.73,339.61,339.69
1788236100000,339.72,339.74,339.62,339.69
1788237000000,339.7,339.7,339.49,339.49
1788237900000,339.55,339.69,339.47,339.49
1788238800000,339.51,339.56,339.42,339.46
1788239700000,339.46,339.53,339.43,339.5
1788240600000,339.58,339.83,339.52,339.83
1788241500000,339.81,339.81,339.58,339.72
1788242400000,339.75,339.82,339.67,339.82
1788243300000,339.86,339.89,339.79,339.81
1788244200000,339.81,339.9,339.75,339.84
1788245100000,339.86,339.87,339.59,339.65
1788246000000,339.64,339.7,339.37,339.45
1788246900000,339.38,339.4,339.04,339.12
1788247800000,339.2,339.27,338.69,338.92
1788248700000,338.85,338.87,338.5,338.5
1788249600000,339.08,339.625,338.165,338.18
1788250500000,338,338.287,337.41,337.41
1788251400000,337.579,337.87,337.217,337.217
1788252300000,337.28,337.484,337.198,337.28
1788253200000,337.14,337.335,336.922,337.21
1788254100000,336.96,337.018,336.629,336.64
1788255000000,336.81,336.81,336.374,336.49
1788255900000,336.98,336.98,336.566,336.98
1788256800000,336.35,336.78,336.336,336.49
1788257700000,336.78,337.335,336.756,337.31
1788258600000,337.31,337.545,337.274,337.525
1788259500000,337.525,337.535,337.222,337.222
1788260400000,337.221,337.253,336.803,337.202
1788261300000,337.37,337.475,337.175,337.24
1788262200000,337.14,337.37,337.098,337.32
1788263100000,336.9,337.244,336.32,336.32
1788264000000,336.49,336.744,336.08,336.08
1788264900000,336.19,336.508,336.137,336.15
1788265800000,336.11,336.29,335.695,335.81
1788266700000,335.82,335.925,335.784,335.82
1788267600000,335.67,335.821,335.046,335.26
1788268500000,335.21,336.107,335.04,335.36
1788269400000,335.98,336.24,333.1,336.099
1788270300000,335.915,337.05,335.85,336.307
1788271200000,336.39,336.841,335.631,336.485
1788272100000,336.545,337.165,336.38,336.6
1788273000000,336.64,337.13,336.348,336.375
1788273900000,336.45,336.71,335.835,336.355
1788274800000,336.38,336.77,335.645,336.212
1788275700000,336.211,336.601,335.951,336.24
1788276600000,336.225,336.444,335.84,335.9
1788277500000,335.855,336.43,335.82,336.195
1788278400000,336.23,336.53,335.6,335.635
1788279300000,335.63,335.693,335.115,335.385
1788280200000,335.42,335.678,335.27,335.36
1788281100000,335.35,335.65,335.24,335.35
1788282000000,335.26,335.645,335.1,335.525
1788282900000,335.54,335.574,334.97,335.15
1788283800000,335.171,335.61,335.125,335.287
1788284700000,335.28,335.293,334.575,335.07
1788285600000,335.05,335.105,334.408,334.51
1788286500000,334.52,334.82,334.22,334.26
1788287400000,334.29,334.34,333.51,333.51
1788288300000,333.54,334.285,333.49,334.2
1788289200000,334.07,334.67,334.06,334.62
1788290100000,334.64,334.723,334.325,334.4
1788291000000,334.39,334.431,333.95,334.28
1788291900000,334.28,335.1,334.1,335.005
1788292800000,335.054,335.316,335.05,335.055
1788293700000,335.055,335.38,335.055,335.38
1788294600000,335.4,335.495,335.188,335.4
1788295500000,335.284,335.311,335.036,335.15
1788296400000,335.51,339.279,335.128,338.19
1788297300000,337.83,338.344,337.64,338.01
1788298200000,337.98,338.099,337.44,337.44
1788299100000,337.46,337.623,336.984,337.29
1788300000000,337.009,337.055,336.8,336.966
1788300900000,337,337.149,336.95,337
1788301800000,337.108,337.79,337.025,337.301
1788302700000,337.25,337.375,337.25,337.25
1788303600000,337.272,337.272,336.961,337.05
1788304500000,337.051,337.135,336.981,337.094
1788305400000,337.14,337.26,337.076,337.14
1788306300000,337.14,337.21,336.972,337.14
1788307200000,337.34,337.69,336.89,337
1788308100000,337.04,337.57,337.03,337.4
1788309000000,337.35,337.57,337.25,337.37
1788309900000,337.43,337.43,337.06,337.07
